"","BOTTOM_DEPTH","CRUISE","DAY","DIS_PERVOLM2","DIS_PERVOLM3","EST_NUM_PERM2","EST_NUM_PERM3","FOCI_ID","GEAR_NAME","GEOGRAPHIC_AREA","GMT_DATE_TIME_TXT","HAUL_ID","HAUL_NAME","HAUL_PERFORMANCE","LAT","LON","MAX_GEAR_DEPTH","MESH","MIN_GEAR_DEPTH","MONTH","NET","SEX","SEX_NAME","SIZE_NAME","SPECIMEN_FORM","STAGE","STAGE_NAME","STATION_NAME","TAXON_NAME","TAXON_SIZE","VOLUME_FILTERED","YEAR","ZOOP_COPEPOD_NAUPLII","ZOOP_EUPHAUSIID_EGG","weight_mean","sd","total_WW_m2","mean_DW_mg_m2","mg_C_m2","total_WW_m3","mean_DW_mg_m3","mg_C_m3","bsregion"
"56",84,"1OM03",21,24.6299,0.3469,47.8469,0.6739,"1OM03 4 3 60BON 1 4185#22#999#999","60BON","BS","2003-07-21 13:00","1OM03 4 3 60BON 1",3,"QUEST",56.505,-165.95833,71,333,0,7,1,999,"NOT DETERMINED","NOT DETERMINED","B",22,"C - 3 (COPEPODITE III)","4","Calanus marshallae",999,100.90326,2003,NA,NA,0.207782139885689,0.033859585789125,9.94173126889656,1.36377129213171,0.545508516852682,0.140024384068966,0.0153478853209761,0.00613915412839042,"3"
"57",84,"1OM03",21,24.6299,0.3469,95.6938,1.3478,"1OM03 4 3 60BON 1 4185#23#999#999","60BON","BS","2003-07-21 13:00","1OM03 4 3 60BON 1",3,"QUEST",56.505,-165.95833,71,333,0,7,1,999,"NOT DETERMINED","NOT DETERMINED","B",23,"C - 4 (COPEPODITE IV)","4","Calanus marshallae",999,100.90326,2003,NA,NA,0.493102857603848,0.0778181501067857,47.1868862349712,7.02584723299239,2.81033889319695,0.664604031478467,0.0790689012423135,0.0316275604969254,"3"
"58",84,"1OM03",21,24.6299,0.3469,2386.7644,33.6164,"1OM03 4 3 60BON 1 4185#24#999#999","60BON","BS","2003-07-21 13:00","1OM03 4 3 60BON 1",3,"QUEST",56.505,-165.95833,71,333,0,7,1,999,"NOT DETERMINED","NOT DETERMINED","B",24,"C - 5 (COPEPODITE V)","4","Calanus marshallae",999,100.90326,2003,NA,NA,1.28108646212632,0.163979799162647,3057.65156112506,567.036467073035,226.814586829214,43.0655149454233,6.38142973067356,2.55257189226942,"3"
"59",83,"1OM00",28,5.0126,0.0706,0,0,"1OM00 4 2 60BON 1 4185#0#1#999","60BON","BS","2000-07-28 17:18","1OM00 4 2 60BON 1",2,"QUEST",56.51,-165.98167,71,333,0,7,1,1,"MALE","NOT DETERMINED","B",0,"ADULT","4","Calanus marshallae",999,113.36327,2000,NA,NA,1.39403719141276,0.238241938468224,0,0,0,0,0,0,"3"
"60",83,"1OM00",28,5.0126,0.0706,60.1228,0.8468,"1OM00 4 2 60BON 1 4185#0#2#999","60BON","BS","2000-07-28 17:18","1OM00 4 2 60BON 1",2,"QUEST",56.51,-165.98167,71,333,0,7,1,2,"FEMALE","NOT DETERMINED","B",0,"ADULT","4","Calanus marshallae",999,113.36327,2000,NA,NA,1.83955356985089,0.240161339042795,110.599111369431,17.2226127508295,6.88904510033179,1.55773396294974,0.193823324301054,0.0775293297204215,"3"
"61",83,"1OM00",28,5.0126,0.0706,5.0126,0.0706,"1OM00 4 2 60BON 1 4185#22#999#999","60BON","BS","2000-07-28 17:18","1OM00 4 2 60BON 1",2,"QUEST",56.51,-165.98167,71,333,0,7,1,999,"NOT DETERMINED","NOT DETERMINED","B",22,"C - 3 (COPEPODITE III)","4","Calanus marshallae",999,113.36327,2000,NA,NA,0.207782139885689,0.033859585789125,1.041528754391,0.126876986303412,0.0507507945213647,0.0146694190759296,0.00142787390150441,0.000571149560601765,"3"
"62",83,"1OM00",28,5.0126,0.0706,125.2582,1.7642,"1OM00 4 2 60BON 1 4185#23#999#999","60BON","BS","2000-07-28 17:18","1OM00 4 2 60BON 1",2,"QUEST",56.51,-165.98167,71,333,0,7,1,999,"NOT DETERMINED","NOT DETERMINED","B",23,"C - 4 (COPEPODITE IV)","4","Calanus marshallae",999,113.36327,2000,NA,NA,0.493102857603848,0.0778181501067857,61.7651763583144,9.32770659648334,3.73108263859334,0.869932061384709,0.104974031919065,0.041989612767626,"3"
"63",83,"1OM00",28,5.0126,0.0706,1628.3921,22.9351,"1OM00 4 2 60BON 1 4185#24#999#999","60BON","BS","2000-07-28 17:18","1OM00 4 2 60BON 1",2,"QUEST",56.51,-165.98167,71,333,0,7,1,999,"NOT DETERMINED","NOT DETERMINED","B",24,"C - 5 (COPEPODITE V)","4","Calanus marshallae",999,113.36327,2000,NA,NA,1.28108646212632,0.163979799162647,2086.11107434345,379.158609509298,151.663443803719,29.3818461175134,4.26705188090105,1.70682075236042,"3"
"64",71,"1RB00",21,12.234,0.2039,0,0,"1RB00 7 1 60BON 1 4185#0#1#999","60BON","BS","2000-09-21 06:47","1RB00 7 1 60BON 1",1,"GOOD",57.014,-164.21883,60,333,0,9,1,1,"MALE","NOT DETERMINED","B",0,"ADULT","7","Calanus marshallae",999,98.08828,2000,NA,NA,1.39403719141276,0.238241938468224,0,0,0,0,0,0,"3"
"65",71,"1RB00",21,12.234,0.2039,9.786,0.1631,"1RB00 7 1 60BON 1 4185#0#2#999","60BON","BS","2000-09-21 06:47","1RB00 7 1 60BON 1",1,"GOOD",57.014,-164.21883,60,333,0,9,1,2,"FEMALE","NOT DETERMINED","B",0,"ADULT","7","Calanus marshallae",999,98.08828,2000,NA,NA,1.83955356985089,0.240161339042795,18.0018712345609,2.5478187206587,1.01912748826348,0.300031187242681,0.0342318496541322,0.0136927398616529,"3"
"66",71,"1RB00",21,12.234,0.2039,28.47,0.4745,"1RB00 7 1 60BON 1 4185#22#999#999","60BON","BS","2000-09-21 06:47","1RB00 7 1 60BON 1",1,"GOOD",57.014,-164.21883,60,333,0,9,1,999,"NOT DETERMINED","NOT DETERMINED","B",22,"C - 3 (COPEPODITE III)","7","Calanus marshallae",999,98.08828,2000,NA,NA,0.207782139885689,0.033859585789125,5.91555752254556,0.78960257661181,0.315841030644724,0.0985926253757593,0.010608901045402,0.00424356041816081,"3"
"67",71,"1RB00",21,12.234,0.2039,127.23,2.1205,"1RB00 7 1 60BON 1 4185#23#999#999","60BON","BS","2000-09-21 06:47","1RB00 7 1 60BON 1",1,"GOOD",57.014,-164.21883,60,333,0,9,1,999,"NOT DETERMINED","NOT DETERMINED","B",23,"C - 4 (COPEPODITE IV)","7","Calanus marshallae",999,98.08828,2000,NA,NA,0.493102857603848,0.0778181501067857,62.7374765729376,9.48233417463502,3.79293366985401,1.04562460954896,0.127402250091178,0.0509609000364714,"3"
"68",71,"1RB00",21,12.234,0.2039,3171.024,52.8504,"1RB00 7 1 60BON 1 4185#24#999#999","60BON","BS","2000-09-21 06:47","1RB00 7 1 60BON 1",1,"GOOD",57.014,-164.21883,60,333,0,9,1,999,"NOT DETERMINED","NOT DETERMINED","B",24,"C - 5 (COPEPODITE V)","7","Calanus marshallae",999,98.08828,2000,NA,NA,1.28108646212632,0.163979799162647,4062.35591747766,764.707195856297,305.882878342519,67.705931957961,10.2744129893268,4.10976519573073,"3"
"69",60,"1GP99",19,105.2415,2.3387,91.6425,2.0365,"1GP99 36 1 20BON 1 4185#21#999#999","20BON","BS","1999-07-19 03:08","1GP99 36 1 20BON 1",1,"GOOD",56.57517,-160.463,45,153,0,7,1,999,"NOT DETERMINED","NOT DETERMINED","C",21,"C - 2 (COPEPODITE II)","36","Calanus marshallae",999,5.13097,1999,NA,NA,0.075071254822619,0.0105904892293642,6.87971747008186,0.925624391006217,0.370249756402487,0.152882610446264,0.016834921336206,0.00673396853448238,"3"
"70",83,"1OM00",28,16.543,0.233,0,0,"1OM00 4 2 20BON 1 4185#21#999#999","20BON","BS","2000-07-28 17:18","1OM00 4 2 20BON 1",2,"QUEST",56.51,-165.98167,71,153,0,7,1,999,"NOT DETERMINED","NOT DETERMINED","C",21,"C - 2 (COPEPODITE II)","4","Calanus marshallae",999,12.8749,2000,NA,NA,0.075071254822619,0.0105904892293642,0,0,0,0,0,0,"3"
"71",67,"1RB00",18,18.2343,0.3199,512.2362,8.9866,"1RB00 3 2 60BON 1 4185#24#999#999","60BON","BS","2000-09-18 13:59","1RB00 3 2 60BON 1",2,"QUEST",57.93167,-169.332,57,333,0,9,1,999,"NOT DETERMINED","NOT DETERMINED","B",24,"C - 5 (COPEPODITE V)","3","Calanus marshallae",999,65.65295,2000,NA,NA,1.28108646212632,0.163979799162647,656.218861231032,112.226638236212,44.8906552944849,11.5126116005444,1.59149995986035,0.63659998394414,"6"
"72",92,"1MF99",15,26.3958,0.3034,62.5704,0.7192,"1MF99 17 1 20BON 1 4185#21#999#999","20BON","BS","1999-04-15 10:40","1MF99 17 1 20BON 1",1,"QUEST",56.29217,-164.78619,87,153,0,4,1,999,"NOT DETERMINED","NOT DETERMINED","C",21,"C - 2 (COPEPODITE II)","17","Calanus marshallae",999,9.88788,1999,NA,NA,0.075071254822619,0.0105904892293642,4.6972384427532,0.619418635438579,0.247767454175432,0.0539912464684276,0.00562840128921927,0.00225136051568771,"3"
"73",67,"1WE10",27,56.7891,0.9963,0,0,"1WE10 50 2 60BON 2 4185#0#1#999","60BON","BS","2010-08-27 17:44","1WE10 50 2 60BON 2",2,"GOOD",59.10567,-170.24533,57,333,0,8,2,1,"MALE","NOT DETERMINED","B",0,"ADULT","50","Calanus marshallae",999,68.25052,2010,NA,NA,1.39403719141276,0.238241938468224,0,0,0,0,0,0,"6"
"74",67,"1WE10",27,56.7891,0.9963,0,0,"1WE10 50 2 60BON 2 4185#0#2#999","60BON","BS","2010-08-27 17:44","1WE10 50 2 60BON 2",2,"GOOD",59.10567,-170.24533,57,333,0,8,2,2,"FEMALE","NOT DETERMINED","B",0,"ADULT","50","Calanus marshallae",999,68.25052,2010,NA,NA,1.83955356985089,0.240161339042795,0,0,0,0,0,0,"6"
"75",67,"1WE10",27,56.7891,0.9963,440.9634,7.7362,"1WE10 50 2 60BON 2 4185#22#999#999","60BON","BS","2010-08-27 17:44","1WE10 50 2 60BON 2",2,"GOOD",59.10567,-170.24533,57,333,0,8,2,999,"NOT DETERMINED","NOT DETERMINED","B",22,"C - 3 (COPEPODITE III)","50","Calanus marshallae",999,68.25052,2010,NA,NA,0.207782139885689,0.033859585789125,91.6243188632689,14.1271971739156,5.65087886956626,1.60744419058367,0.200339545838514,0.0801358183354058,"6"
"76",67,"1WE10",27,56.7891,0.9963,2138.0073,37.5089,"1WE10 50 2 60BON 2 4185#23#999#999","60BON","BS","2010-08-27 17:44","1WE10 50 2 60BON 2",2,"GOOD",59.10567,-170.24533,57,333,0,8,2,999,"NOT DETERMINED","NOT DETERMINED","B",23,"C - 4 (COPEPODITE IV)","50","Calanus marshallae",999,68.25052,2010,NA,NA,0.493102857603848,0.0778181501067857,1054.25750920789,184.854779754317,73.9419119017266,18.495745775577,2.62144869687507,1.04857947875003,"6"
"77",67,"1WE10",27,56.7891,0.9963,1509.9642,26.4906,"1WE10 50 2 60BON 2 4185#24#999#999","60BON","BS","2010-08-27 17:44","1WE10 50 2 60BON 2",2,"GOOD",59.10567,-170.24533,57,333,0,8,2,999,"NOT DETERMINED","NOT DETERMINED","B",24,"C - 5 (COPEPODITE V)","50","Calanus marshallae",999,68.25052,2010,NA,NA,1.28108646212632,0.163979799162647,1934.3946949154,350.189139729665,140.075655891866,33.9367490336036,4.96607588521225,1.9864303540849,"6"
"78",71,"1MF98",24,21.7953,0.3573,0,0,"1MF98 27 2 20BON 1 4185#21#999#999","20BON","BS","1998-02-24 11:01","1MF98 27 2 20BON 1",2,"QUEST",56.99333,-164.21271,61,153,0,2,1,999,"NOT DETERMINED","NOT DETERMINED","C",21,"C - 2 (COPEPODITE II)","27","Calanus marshallae",999,11.19403,1998,NA,NA,0.075071254822619,0.0105904892293642,0,0,0,0,0,0,"3"
"79",73,"1MF99",17,7.1536,0.1052,0.6528,0.0096,"1MF99 44 1 60BON 2 4185#0#1#999","60BON","BS","1999-04-17 23:02","1MF99 44 1 60BON 2",1,"GOOD",56.87433,-164.054,68,333,0,4,2,1,"MALE","NOT DETERMINED","B",0,"ADULT","44","Calanus marshallae",999,104.52239,1999,NA,NA,1.39403719141276,0.238241938468224,0.910027478554247,0.110073050792893,0.0440292203171573,0.0133827570375625,0.00129635591424164,0.000518542365696657,"3"
"80",73,"1MF99",17,7.1536,0.1052,70.2644,1.0333,"1MF99 44 1 60BON 2 4185#0#2#999","60BON","BS","1999-04-17 23:02","1MF99 44 1 60BON 2",1,"GOOD",56.87433,-164.054,68,333,0,4,2,2,"FEMALE","NOT DETERMINED","B",0,"ADULT","44","Calanus marshallae",999,104.52239,1999,NA,NA,1.83955356985089,0.240161339042795,129.255127853431,20.2935551273248,8.1174220509299,1.90081070372693,0.239001917551964,0.0956007670207856,"3"
"81",73,"1MF99",17,7.1536,0.1052,17.5644,0.2583,"1MF99 44 1 60BON 2 4185#22#999#999","60BON","BS","1999-04-17 23:02","1MF99 44 1 60BON 2",1,"GOOD",56.87433,-164.054,68,333,0,4,2,999,"NOT DETERMINED","NOT DETERMINED","B",22,"C - 3 (COPEPODITE III)","44","Calanus marshallae",999,104.52239,1999,NA,NA,0.207782139885689,0.033859585789125,3.64956861780819,0.474913720290953,0.189965488116381,0.0536701267324734,0.00559316931454967,0.00223726772581987,"3"
"82",73,"1MF99",17,7.1536,0.1052,0.6528,0.0096,"1MF99 44 1 60BON 2 4185#23#999#999","60BON","BS","1999-04-17 23:02","1MF99 44 1 60BON 2",1,"GOOD",56.87433,-164.054,68,333,0,4,2,999,"NOT DETERMINED","NOT DETERMINED","B",23,"C - 4 (COPEPODITE IV)","44","Calanus marshallae",999,104.52239,1999,NA,NA,0.493102857603848,0.0778181501067857,0.321897545443792,0.036862907960663,0.0147451631842652,0.00473378743299695,0.000434143038706765,0.000173657215482706,"3"
"83",73,"1MF99",17,7.1536,0.1052,0,0,"1MF99 44 1 60BON 2 4185#24#999#999","60BON","BS","1999-04-17 23:02","1MF99 44 1 60BON 2",1,"GOOD",56.87433,-164.054,68,333,0,4,2,999,"NOT DETERMINED","NOT DETERMINED","B",24,"C - 5 (COPEPODITE V)","44","Calanus marshallae",999,104.52239,1999,NA,NA,1.28108646212632,0.163979799162647,0,0,0,0,0,0,"3"
"84",67,"1RB00",18,18.2343,0.3199,0,0,"1RB00 3 2 60BON 1 4185#0#1#999","60BON","BS","2000-09-18 13:59","1RB00 3 2 60BON 1",2,"QUEST",57.93167,-169.332,57,333,0,9,1,1,"MALE","NOT DETERMINED","B",0,"ADULT","3","Calanus marshallae",999,65.65295,2000,NA,NA,1.39403719141276,0.238241938468224,0,0,0,0,0,0,"6"
"85",67,"1RB00",18,18.2343,0.3199,1.7385,0.0305,"1RB00 3 2 60BON 1 4185#0#2#999","60BON","BS","2000-09-18 13:59","1RB00 3 2 60BON 1",2,"QUEST",57.93167,-169.332,57,333,0,9,1,2,"FEMALE","NOT DETERMINED","B",0,"ADULT","3","Calanus marshallae",999,65.65295,2000,NA,NA,1.83955356985089,0.240161339042795,3.19806388118578,0.413277407968297,0.165310963187319,0.0561063838804523,0.00586073848891702,0.00234429539556681,"6"
"86",67,"1RB00",18,18.2343,0.3199,138.9147,2.4371,"1RB00 3 2 60BON 1 4185#22#999#999","60BON","BS","2000-09-18 13:59","1RB00 3 2 60BON 1",2,"QUEST",57.93167,-169.332,57,333,0,9,1,999,"NOT DETERMINED","NOT DETERMINED","B",22,"C - 3 (COPEPODITE III)","3","Calanus marshallae",999,65.65295,2000,NA,NA,0.207782139885689,0.033859585789125,28.8639936275785,4.18792415269296,1.67516966107718,0.506385853115412,0.0593894749558524,0.023755789982341,"6"
"87",67,"1RB00",18,18.2343,0.3199,15.6294,0.2742,"1RB00 3 2 60BON 1 4185#23#999#999","60BON","BS","2000-09-18 13:59","1RB00 3 2 60BON 1",2,"QUEST",57.93167,-169.332,57,333,0,9,1,999,"NOT DETERMINED","NOT DETERMINED","B",23,"C - 4 (COPEPODITE IV)","3","Calanus marshallae",999,65.65295,2000,NA,NA,0.493102857603848,0.0778181501067857,7.70690180263359,1.04313191839107,0.417252767356429,0.135208803554975,0.0147927838910599,0.00591711355642394,"6"
"88",74,"1RB00",20,381.136,10.8896,0,0,"1RB00 6 7 20BON 1 4185#21#999#999","20BON","BS","2000-09-20 11:48","1RB00 6 7 20BON 1",7,"QUEST",56.8665,-164.12351,35,153,0,9,1,999,"NOT DETERMINED","NOT DETERMINED","C",21,"C - 2 (COPEPODITE II)","6","Calanus marshallae",999,6.97915,2000,NA,NA,0.075071254822619,0.0105904892293642,0,0,0,0,0,0,"3"
"89",73,"1MF99",17,25.092,0.369,232.4036,3.4177,"1MF99 44 1 20BON 1 4185#21#999#999","20BON","BS","1999-04-17 23:02","1MF99 44 1 20BON 1",1,"GOOD",56.87433,-164.054,68,153,0,4,1,999,"NOT DETERMINED","NOT DETERMINED","C",21,"C - 2 (COPEPODITE II)","44","Calanus marshallae",999,10.84149,1999,NA,NA,0.075071254822619,0.0105904892293642,17.446829877294,2.46519654903642,0.986078619614568,0.256571027607265,0.0290331929849425,0.011613277193977,"3"
"90",73,"1PK98",16,11.2068,0.1698,0,0,"1PK98 115 2 60BON 1 4185#0#1#999","60BON","BS","1998-09-16 12:48","1PK98 115 2 60BON 1",2,"GOOD",56.7375,-163.8618,66,333,0,9,1,1,"MALE","NOT DETERMINED","B",0,"ADULT","115","Calanus marshallae",999,176.6881,1998,NA,NA,1.39403719141276,0.238241938468224,0,0,0,0,0,0,"3"
"91",73,"1PK98",16,11.2068,0.1698,20.9154,0.3169,"1PK98 115 2 60BON 1 4185#0#2#999","60BON","BS","1998-09-16 12:48","1PK98 115 2 60BON 1",2,"GOOD",56.7375,-163.8618,66,333,0,9,1,2,"FEMALE","NOT DETERMINED","B",0,"ADULT","115","Calanus marshallae",999,176.6881,1998,NA,NA,1.83955356985089,0.240161339042795,38.4749987348594,5.66748776187159,2.26699510474864,0.582954526285749,0.0688781042118249,0.02755124168473,"3"
"92",73,"1PK98",16,11.2068,0.1698,5.9796,0.0906,"1PK98 115 2 60BON 1 4185#22#999#999","60BON","BS","1998-09-16 12:48","1PK98 115 2 60BON 1",2,"GOOD",56.7375,-163.8618,66,333,0,9,1,999,"NOT DETERMINED","NOT DETERMINED","B",22,"C - 3 (COPEPODITE III)","115","Calanus marshallae",999,176.6881,1998,NA,NA,0.207782139885689,0.033859585789125,1.24245408366046,0.152765045874606,0.0611060183498422,0.0188250618736434,0.0018565839383834,0.000742633575353361,"3"
"93",73,"1PK98",16,11.2068,0.1698,11.9526,0.1811,"1PK98 115 2 60BON 1 4185#23#999#999","60BON","BS","1998-09-16 12:48","1PK98 115 2 60BON 1",2,"GOOD",56.7375,-163.8618,66,333,0,9,1,999,"NOT DETERMINED","NOT DETERMINED","B",23,"C - 4 (COPEPODITE IV)","115","Calanus marshallae",999,176.6881,1998,NA,NA,0.493102857603848,0.0778181501067857,5.89386121579576,0.786554449214582,0.314621779685833,0.089300927512057,0.00955915241418813,0.00382366096567525,"3"
"94",73,"1PK98",16,11.2068,0.1698,1470.249,22.2765,"1PK98 115 2 60BON 1 4185#24#999#999","60BON","BS","1998-09-16 12:48","1PK98 115 2 60BON 1",2,"GOOD",56.7375,-163.8618,66,333,0,9,1,999,"NOT DETERMINED","NOT DETERMINED","B",24,"C - 5 (COPEPODITE V)","115","Calanus marshallae",999,176.6881,1998,NA,NA,1.28108646212632,0.163979799162647,1883.51608985476,340.500430218531,136.200172087412,28.538122573557,4.13816934454539,1.65526773781816,"3"
"95",73,"1RB00",20,84.357,1.339,0,0,"1RB00 6 8 60BON 1 4185#0#1#999","60BON","BS","2000-09-20 12:36","1RB00 6 8 60BON 1",8,"GOOD",56.87867,-164.05417,63,333,0,9,1,1,"MALE","NOT DETERMINED","B",0,"ADULT","6","Calanus marshallae",999,85.8825,2000,NA,NA,1.39403719141276,0.238241938468224,0,0,0,0,0,0,"3"
"96",73,"1RB00",20,84.357,1.339,0,0,"1RB00 6 8 60BON 1 4185#0#2#999","60BON","BS","2000-09-20 12:36","1RB00 6 8 60BON 1",8,"GOOD",56.87867,-164.05417,63,333,0,9,1,2,"FEMALE","NOT DETERMINED","B",0,"ADULT","6","Calanus marshallae",999,85.8825,2000,NA,NA,1.83955356985089,0.240161339042795,0,0,0,0,0,0,"3"
"97",73,"1RB00",20,84.357,1.339,107.7048,1.7096,"1RB00 6 8 60BON 1 4185#22#999#999","60BON","BS","2000-09-20 12:36","1RB00 6 8 60BON 1",8,"GOOD",56.87867,-164.05417,63,333,0,9,1,999,"NOT DETERMINED","NOT DETERMINED","B",22,"C - 3 (COPEPODITE III)","6","Calanus marshallae",999,85.8825,2000,NA,NA,0.207782139885689,0.033859585789125,22.3791338199601,3.20382790287735,1.28153116115094,0.355224346348573,0.0408908836558021,0.0163563534623208,"3"
"98",73,"1RB00",20,84.357,1.339,657.2727,10.4329,"1RB00 6 8 60BON 1 4185#23#999#999","60BON","BS","2000-09-20 12:36","1RB00 6 8 60BON 1",8,"GOOD",56.87867,-164.05417,63,333,0,9,1,999,"NOT DETERMINED","NOT DETERMINED","B",23,"C - 4 (COPEPODITE IV)","6","Calanus marshallae",999,85.8825,2000,NA,NA,0.493102857603848,0.0778181501067857,324.103046594997,53.4079432283133,21.3631772913253,5.14449280309519,0.681652716390692,0.272661086556277,"3"
"99",73,"1RB00",20,84.357,1.339,11971.7073,190.0271,"1RB00 6 8 60BON 1 4185#24#999#999","60BON","BS","2000-09-20 12:36","1RB00 6 8 60BON 1",8,"GOOD",56.87867,-164.05417,63,333,0,9,1,999,"NOT DETERMINED","NOT DETERMINED","B",24,"C - 5 (COPEPODITE V)","6","Calanus marshallae",999,85.8825,2000,NA,NA,1.28108646212632,0.163979799162647,15336.7921505689,3096.12062716323,1238.44825086529,243.441145247125,39.5162013028098,15.8064805211239,"3"
"100",70,"1WE10",27,62.4078,0.9906,116.4933,1.8491,"1WE10 49 2 20BON 1 4185#21#999#999","20BON","BS","2010-08-27 16:26","1WE10 49 2 20BON 1",2,"GOOD",58.94617,-170.32367,63,153,0,8,1,999,"NOT DETERMINED","NOT DETERMINED","C",21,"C - 2 (COPEPODITE II)","49","Calanus marshallae",999,12.1142,2010,NA,NA,0.075071254822619,0.0105904892293642,8.7452982094278,1.19158007371527,0.47663202948611,0.138814257292505,0.0152082957131073,0.00608331828524294,"6"
"101",70,"2DY09",30,18.2385,0.2895,0,0,"2DY09 20 2 20BON 1 4185#21#999#999","20BON","BS","2009-04-30 08:39","2DY09 20 2 20BON 1",2,"GOOD",57.019,-164.21567,63,153,0,4,1,999,"NOT DETERMINED","NOT DETERMINED","C",21,"C - 2 (COPEPODITE II)","20","Calanus marshallae",999,13.81454,2009,NA,NA,0.075071254822619,0.0105904892293642,0,0,0,0,0,0,"3"
"102",72,"1TT07",7,46.5114,0.6942,754.8957,11.2671,"1TT07 82 2 60BON 1 4185#24#999#999","60BON","BS","2007-10-07 12:23","1TT07 82 2 60BON 1",2,"GOOD",58.14967,-169.9218,67,333,0,10,1,999,"NOT DETERMINED","NOT DETERMINED","B",24,"C - 5 (COPEPODITE V)","82","Calanus marshallae",999,125.3203,2007,NA,NA,1.28108646212632,0.163979799162647,967.086661587374,168.801644901621,67.5206579606484,14.4341292774235,2.01926199541872,0.80770479816749,"6"
"103",71,"1TT07",8,142.9496,2.1022,0,0,"1TT07 96 2 20BON 1 4185#21#999#999","20BON","BS","2007-10-08 16:41","1TT07 96 2 20BON 1",2,"GOOD",57.55183,-167.0395,68,153,0,10,1,999,"NOT DETERMINED","NOT DETERMINED","C",21,"C - 2 (COPEPODITE II)","96","Calanus marshallae",999,11.8922,2007,NA,NA,0.075071254822619,0.0105904892293642,0,0,0,0,0,0,"3"
"104",72,"1TT07",8,32.0552,0.4714,0,0,"1TT07 95 2 20BON 1 4185#21#999#999","20BON","BS","2007-10-08 14:22","1TT07 95 2 20BON 1",2,"GOOD",57.50033,-167.6692,68,153,0,10,1,999,"NOT DETERMINED","NOT DETERMINED","C",21,"C - 2 (COPEPODITE II)","95","Calanus marshallae",999,12.7288,2007,NA,NA,0.075071254822619,0.0105904892293642,0,0,0,0,0,0,"3"
"105",72,"1TT07",7,46.5114,0.6942,2.1373,0.0319,"1TT07 82 2 60BON 1 4185#0#1#999","60BON","BS","2007-10-07 12:23","1TT07 82 2 60BON 1",2,"GOOD",58.14967,-169.9218,67,333,0,10,1,1,"MALE","NOT DETERMINED","B",0,"ADULT","82","Calanus marshallae",999,125.3203,2007,NA,NA,1.39403719141276,0.238241938468224,2.97947568920648,0.383597791678656,0.153439116671462,0.0444697864060669,0.00458872567690139,0.00183549027076056,"6"
"106",72,"1TT07",7,46.5114,0.6942,19.2491,0.2873,"1TT07 82 2 60BON 1 4185#0#2#999","60BON","BS","2007-10-07 12:23","1TT07 82 2 60BON 1",2,"GOOD",58.14967,-169.9218,67,333,0,10,1,2,"FEMALE","NOT DETERMINED","B",0,"ADULT","82","Calanus marshallae",999,125.3203,2007,NA,NA,1.83955356985089,0.240161339042795,35.4097506214169,5.19322541868221,2.07729016747288,0.528503740618162,0.0621231074359441,0.0248492429743776,"6"
"107",72,"1TT07",7,46.5114,0.6942,42.7728,0.6384,"1TT07 82 2 60BON 1 4185#22#999#999","60BON","BS","2007-10-07 12:23","1TT07 82 2 60BON 1",2,"GOOD",58.14967,-169.9218,67,333,0,10,1,999,"NOT DETERMINED","NOT DETERMINED","B",22,"C - 3 (COPEPODITE III)","82","Calanus marshallae",999,125.3203,2007,NA,NA,0.207782139885689,0.033859585789125,8.88742391290259,1.21197313305408,0.484789253221631,0.132648118103024,0.0144980298531508,0.00579921194126032,"6"
"108",72,"1TT07",7,46.5114,0.6942,87.6762,1.3086,"1TT07 82 2 60BON 1 4185#23#999#999","60BON","BS","2007-10-07 12:23","1TT07 82 2 60BON 1",2,"GOOD",58.14967,-169.9218,67,333,0,10,1,999,"NOT DETERMINED","NOT DETERMINED","B",23,"C - 4 (COPEPODITE IV)","82","Calanus marshallae",999,125.3203,2007,NA,NA,0.493102857603848,0.0778181501067857,43.2333847638465,6.40761649590777,2.56304659836311,0.645274399460396,0.0766500615497285,0.0306600246198914,"6"
"109",70,"2MF09",27,21.432,0.3572,0,0,"2MF09 13 2 60BON 1 4185#0#1#999","60BON","BS","2009-09-27 00:34","2MF09 13 2 60BON 1",2,"GOOD",57.32267,-166.0162,60,333,0,9,1,1,"MALE","NOT DETERMINED","B",0,"ADULT","13","Calanus marshallae",999,137.1735,2009,NA,NA,1.39403719141276,0.238241938468224,0,0,0,0,0,0,"3"
"110",68,"1WE10",26,25.752,0.444,0,0,"1WE10 30 2 20BON 1 4185#21#999#999","20BON","BS","2010-08-26 11:52","1WE10 30 2 20BON 1",2,"GOOD",57.42667,-166.8083,58,153,0,8,1,999,"NOT DETERMINED","NOT DETERMINED","C",21,"C - 2 (COPEPODITE II)","30","Calanus marshallae",999,11.26115,2010,NA,NA,0.075071254822619,0.0105904892293642,0,0,0,0,0,0,"3"
"111",71,"1TT06",8,249.1911,4.0851,0,0,"1TT06 94 2 60BON 2 4185#0#1#999","60BON","BS","2006-05-08 06:18","1TT06 94 2 60BON 2",2,"QUEST",57.57917,-169.2233,61,333,0,5,2,1,"MALE","NOT DETERMINED","B",0,"ADULT","94","Calanus marshallae",999,100.3658,2006,NA,NA,1.39403719141276,0.238241938468224,0,0,0,0,0,0,"6"
